Path,validation_adam,dataset_name,SequenceType,validation_giovanna,validation_joanes,validation_pboehmsturm,validation_Susanne
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_66.6z1_425.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_66.6z1_426.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_66.751_427.png,False,164_m_Ku,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_66.751_428.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_66.751_429.png,False,164_m_Ku,anat,True,True,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6N1_430.png,False,164_m_Ku,anat,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6N1_431.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6N1_432.png,True,164_m_Ku,anat,True,True,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6y2_433.png,False,164_m_Ku,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6y2_434.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6y2_435.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6z1_436.png,True,164_m_Ku,anat,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6z1_437.png,False,164_m_Ku,anat,True,True,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_67.6z1_438.png,False,164_m_Ku,anat,True,True,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6N1_439.png,False,164_m_Ku,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6N1_440.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6N1_441.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6y2_442.png,False,164_m_Ku,anat,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6y2_443.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6y2_444.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6z1_445.png,False,164_m_Ku,anat,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6z1_446.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_71.6z1_447.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_72_5weeks.752_448.png,False,164_m_Ku,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_72_5weeks.752_449.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_72_5weeks.752_450.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_74_5week.752_451.png,False,164_m_Ku,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_74_5week.752_452.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_74_5week.752_453.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.5H1_454.png,False,164_m_Ku,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.5H1_455.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.5H1_456.png,False,164_m_Ku,anat,True,True,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.631_457.png,False,164_m_Ku,anat,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.631_458.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.631_459.png,True,164_m_Ku,anat,True,True,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.6o1_460.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.6o1_461.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\anat_irina_SE_9.6o1_462.png,False,164_m_Ku,anat,True,True,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-CD1.5I1_1.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-CD1.641_2.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-CD1.6p1_3.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control-27.5C1_4.png,False,164_m_Ku,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control-27.5C1_5.png,False,164_m_Ku,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control-3.5C1_6.png,False,164_m_Ku,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control-3.5C1_7.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control-3.5I1_8.png,True,164_m_Ku,diff,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control-3.641_9.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control-3.6p1_10.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-control2.5A1_11.png,True,164_m_Ku,diff,True,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-28.5C1_12.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-28.5J1_13.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-28.6d1_14.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-28.6q1_15.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-32.5C1_16.png,True,164_m_Ku,diff,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-32.5J1_17.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-32.6d2_18.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-32.6d2_19.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-32.6d2_20.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-32.6q1_21.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-35.5C1_22.png,False,164_m_Ku,diff,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-35.5J1_23.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-35.6d1_24.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-35.6q1_25.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-7.5A1_26.png,True,164_m_Ku,diff,True,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-7.5H1_27.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-7.631_28.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-7.6o1_29.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-8.5A1_30.png,True,164_m_Ku,diff,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-8.5H1_31.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-8.631_32.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-NOSE-8.6o1_33.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-16.5B1_34.png,False,164_m_Ku,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-16.5I1_35.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-16.641_36.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-16.6p1_37.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-17.5B1_38.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-2.5A1_39.png,True,164_m_Ku,diff,True,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-2.5A1_40.png,True,164_m_Ku,diff,True,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-2.5H1_41.png,False,164_m_Ku,diff,False,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-2.631_42.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-2.6o1_43.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-20.5I1_44.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-20.641_45.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-20.6p1_46.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-22.5B1_47.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-29.5C1_48.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-29.5J1_49.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-29.6d1_50.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-29.6q1_51.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-3.5A1_52.png,True,164_m_Ku,diff,True,True,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-3.5A1_53.png,False,164_m_Ku,diff,False,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-3.5H1_54.png,True,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-3.631_55.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-3.6o1_56.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-33.5C1_57.png,False,164_m_Ku,diff,False,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-33.5J1_58.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-33.6d1_59.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-33.6q1_60.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-37.5C1_61.png,False,164_m_Ku,diff,True,False,False,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-37.5J1_62.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-37.6d1_63.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-SE-37.6q1_64.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-test1.5w1_65.png,False,164_m_Ku,diff,True,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina-test2.5w2_66.png,False,164_m_Ku,diff,True,False,True,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_27.5I2_67.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_27.641_68.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_27.6p1_69.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_62.5Z1_70.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_62.601_71.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_62.6e1_72.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_62.6x1_73.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_63.5Z1_74.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_63.601_75.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_63.6e1_76.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_78_5week.752_77.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_79.762_78.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_80.762_79.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_control_81.762_80.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_40.5X1_81.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_40.5Y1_82.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_40.6c1_83.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_40.6x1_84.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_52.5Z1_85.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_52.601_86.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_52.6e1_87.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_52.6x1_88.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_54.5Z1_89.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_54.601_90.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_54.6e1_91.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_54.6x1_92.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_6.5H2_93.png,True,164_m_Ku,diff,True,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_6.631_94.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_6.6o1_95.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_60.5Z1_96.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_60.601_97.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_60.6e1_98.png,True,164_m_Ku,diff,True,False,True,True
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_60.6x1_99.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_61.5Z1_100.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_61.601_101.png,False,164_m_Ku,diff,False,False,False,False
C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection\diff_irina_NOSE_61.6e1_102.png,False,164_m_Ku,diff,False,False,False,False
