Pathes;corresponding_img;One_class_SVM;IsolationForest;LocalOutlierFactor; EllipticEnvelope;statistical_method;Voting outliers (from 5);dataset;corresponding_img_Path;SequenceType;Valdiation_MA
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse31T2w.nii.gz;anat_VanLeeuwen_mouse31T2w_18.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse69T2w.nii.gz;anat_VanLeeuwen_mouse69T2w_45.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-43\ses-01\anat\sub-43_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-43_ses-01_acq-2_t2w_395.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse99T2w.nii.gz;anat_VanLeeuwen_mouse99T2w_61.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse102DWI.nii.gz;diff_VanLeeuwen_mouse102DWI_3.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse103DWI.nii.gz;diff_VanLeeuwen_mouse103DWI_4.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse104DWI.nii.gz;diff_VanLeeuwen_mouse104DWI_5.png;FALSE;TRUE;FALSE;TRUE;FALSE;2;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse105DWI.nii.gz;diff_VanLeeuwen_mouse105DWI_6.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse113DWI.nii.gz;diff_VanLeeuwen_mouse113DWI_13.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse12DWI.nii.gz;diff_VanLeeuwen_mouse12DWI_29.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse141DWI.nii.gz;diff_VanLeeuwen_mouse141DWI_41.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse144DWI.nii.gz;diff_VanLeeuwen_mouse144DWI_44.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse14DWI.nii.gz;diff_VanLeeuwen_mouse14DWI_50.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse174DWI.nii.gz;diff_VanLeeuwen_mouse174DWI_76.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse187DWI.nii.gz;diff_VanLeeuwen_mouse187DWI_90.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse197DWI.nii.gz;diff_VanLeeuwen_mouse197DWI_101.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse199DWI.nii.gz;diff_VanLeeuwen_mouse199DWI_103.png;TRUE;TRUE;TRUE;FALSE;FALSE;3;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse203DWI.nii.gz;diff_VanLeeuwen_mouse203DWI_108.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse209DWI.nii.gz;diff_VanLeeuwen_mouse209DWI_114.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse211DWI.nii.gz;diff_VanLeeuwen_mouse211DWI_117.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse212DWI.nii.gz;diff_VanLeeuwen_mouse212DWI_118.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse21DWI.nii.gz;diff_VanLeeuwen_mouse21DWI_119.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse23DWI.nii.gz;diff_VanLeeuwen_mouse23DWI_121.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse46DWI.nii.gz;diff_VanLeeuwen_mouse46DWI_144.png;TRUE;FALSE;TRUE;FALSE;FALSE;2;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse5DWI.nii.gz;diff_VanLeeuwen_mouse5DWI_159.png;TRUE;FALSE;TRUE;FALSE;FALSE;2;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse79DWI.nii.gz;diff_VanLeeuwen_mouse79DWI_178.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse87DWI.nii.gz;diff_VanLeeuwen_mouse87DWI_187.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse89DWI.nii.gz;diff_VanLeeuwen_mouse89DWI_189.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse94DWI.nii.gz;diff_VanLeeuwen_mouse94DWI_194.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse96DWI.nii.gz;diff_VanLeeuwen_mouse96DWI_196.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_m_Va;C:\Users\aswen\Desktop\Code\Validation3\94_m_Va\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-60\ses-01\anat\sub-60_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-60_ses-01_acq-2_t2w_558.png;FALSE;TRUE;TRUE;TRUE;FALSE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_12\14;anat_random_12_14.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_12\15;anat_random_12_15.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_12\20;anat_random_12_16.png;FALSE;FALSE;FALSE;TRUE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-65\ses-01\anat\sub-65_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-65_ses-01_acq-2_t2w_613.png;FALSE;TRUE;FALSE;TRUE;TRUE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-67\ses-01\anat\sub-67_ses-01_acq-1_t2w.nii.gz;anat_anat_sub-67_ses-01_acq-1_t2w_634.png;TRUE;TRUE;FALSE;FALSE;TRUE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-69\ses-01\anat\sub-69_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-69_ses-01_acq-2_t2w_657.png;TRUE;FALSE;FALSE;TRUE;TRUE;3;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_14\4;anat_random_14_24.png;FALSE;FALSE;TRUE;TRUE;FALSE;2;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_19\10;anat_random_19_47.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_19\14;anat_random_19_48.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\2;anat_random_31_102.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\5;anat_random_31_103.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\6;anat_random_31_104.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_34\7;anat_random_34_114.png;TRUE;TRUE;FALSE;FALSE;FALSE;2;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_35\5;anat_random_35_117.png;TRUE;TRUE;FALSE;FALSE;FALSE;2;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_40\07 T2_Anatomy_axial_short;anat_random_40_141.png;TRUE;TRUE;FALSE;FALSE;FALSE;2;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;anat;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_10\13;diff_random_10_1.png;FALSE;TRUE;FALSE;TRUE;TRUE;3;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;diff;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\7;diff_random_2_3.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;diff;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_7\11;diff_random_7_8.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina_NOSE_60.6x1\4;anat_irina_NOSE_60.6x1_302.png;TRUE;TRUE;FALSE;TRUE;TRUE;4;164_m_Ku;C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-NOSE-7.631\2;anat_irina-NOSE-7.631_77.png;TRUE;TRUE;TRUE;TRUE;FALSE;4;164_m_Ku;C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection;anat;TRUE
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-test1.5w1\10;anat_irina-test1.5w1_186.png;TRUE;TRUE;TRUE;TRUE;TRUE;5;164_m_Ku;C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection;anat;TRUE
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_15\20;func_random_15_37.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_18\16;func_random_18_46.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\10;func_random_2_51.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\11;func_random_2_52.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\12;func_random_2_53.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\13;func_random_2_54.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\14;func_random_2_55.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\15;func_random_2_56.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_2\9;func_random_2_58.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_23\16;func_random_23_70.png;TRUE;TRUE;FALSE;FALSE;TRUE;3;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_26\14;func_random_26_78.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_27\13;func_random_27_81.png;FALSE;TRUE;FALSE;FALSE;TRUE;2;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-test1.5w1\16;diff_irina-test1.5w1_65.png;TRUE;TRUE;TRUE;TRUE;TRUE;5;164_m_Ku;C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection;diff;TRUE
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_3\9;func_random_3_103.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\10;func_random_31_112.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Kurniawan\archived_projects\irina-SE-3.5H1\6;diff_irina-SE-3.5H1_54.png;FALSE;TRUE;TRUE;TRUE;TRUE;4;164_m_Ku;C:\Users\aswen\Desktop\Code\Validation3\164_m_Ku\manual_slice_inspection;diff;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\13;func_random_31_115.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\14;func_random_31_116.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\15;func_random_31_117.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_31\9;func_random_31_119.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_34\11;func_random_34_137.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_40\10 T2star_Mouse_fMRI_PW;func_random_40_196.png;TRUE;TRUE;FALSE;FALSE;TRUE;3;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_40\11 T2star_Mouse_fMRI_PW;func_random_40_197.png;TRUE;FALSE;FALSE;FALSE;FALSE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
Z:\AG Aswendt\Projects\Backup\Publications\2023_Kalantari_AIDAqc\inputs\mri\Wenk_anon\Mouse\random_40\18 T2star_Mouse_fMRI_PW;func_random_40_202.png;FALSE;FALSE;FALSE;FALSE;TRUE;1;94_m_We;C:\Users\aswen\Desktop\Code\Validation3\94_m_We\manual_slice_inspection;func;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N006\ses-1\dwi\sub-N006_ses-1_dwi.nii.gz;diff_dwi_sub-N006_ses-1_dwi_5.png;FALSE;TRUE;TRUE;TRUE;TRUE;4;7_rab_Mu;C:\Users\aswen\Desktop\Code\Validation3\7_rab_Mu\manual_slice_inspection;diff;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-05\ses-02\anat\sub-05_ses-02_acq-1_t1w.nii.gz;anat_anat_sub-05_ses-02_acq-1_t1w_46.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-08\ses-01\anat\sub-08_ses-01_acq-1_t2w.nii.gz;anat_anat_sub-08_ses-01_acq-1_t2w_69.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-08\ses-02\anat\sub-08_ses-02_acq-1_t1w.nii.gz;anat_anat_sub-08_ses-02_acq-1_t1w_71.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-09\ses-02\anat\sub-09_ses-02_acq-1_t1w.nii.gz;anat_anat_sub-09_ses-02_acq-1_t1w_82.png;FALSE;TRUE;TRUE;FALSE;FALSE;2;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-11\ses-02\anat\sub-11_ses-02_acq-1_t1w.nii.gz;anat_anat_sub-11_ses-02_acq-1_t1w_93.png;FALSE;FALSE;TRUE;FALSE;FALSE;1;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-17\ses-01\anat\sub-17_ses-01_acq-1_t2w.nii.gz;anat_anat_sub-17_ses-01_acq-1_t2w_127.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-17\ses-01\anat\sub-17_ses-01_acq-2_t2w.nii.gz;anat_anat_sub-17_ses-01_acq-2_t2w_128.png;FALSE;TRUE;FALSE;FALSE;FALSE;1;94_r_Fr;C:\Users\aswen\Desktop\Code\Validation3\94_r_Fr\manual_slice_inspection;anat;
