,FileAddress,SNR Chang,SNR Normal,Displacement factor (std of Mutual information),Goasting
17,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181112_082024_AE0617_118_w10_181112_1_1\12,28.83242507,19.23823994,0.02889577,FALSE
754,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse126DWI.nii.gz,28.82304753,25.18787843,0.07747287,FALSE
2,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181022_081449_AE0617_118_w07_181022_2_1_1\15,28.81131872,20.93629534,0.029094768,FALSE
11,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_142126_AE0617_21_w09_181030_1_1\12,28.79578651,20.67793291,0.034032601,FALSE
3,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181022_111403_AE0617_119_w07_181022_1_1\17,28.77578344,18.75132522,0.029862486,FALSE
760,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse131DWI.nii.gz,28.77540327,26.63019927,0.047612741,FALSE
471,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N005\ses-1\dwi\sub-N005_ses-1_dwi.nii.gz,28.77075704,36.53380439,0.060870491,FALSE
665,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C220722_C220722_14648435_6.0.1\20220722_133243_C220722_C220722_1_1\9,28.76742322,24.46503156,0.034439473,FALSE
595,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B220722_B220722_14648331_6.0.1\20220722_113240_B220722_B220722_1_1\9,28.75982192,25.24613818,0.026132947,FALSE
481,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N015\ses-1\dwi\sub-N015_ses-1_dwi.nii.gz,28.75423614,35.41561609,0.070025351,FALSE
702,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_12_1_1_1_20180409_152128\7,28.73871597,36.41071588,0.023005765,FALSE
9,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_081636_AE0617_18_w09_181030_1_1\12,28.73846708,20.78863113,0.079718917,FALSE
757,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse129DWI.nii.gz,28.71772159,29.26642006,0.106677857,FALSE
762,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse133DWI.nii.gz,28.71480193,29.25015959,0.091647262,FALSE
259,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_19\brinton_PV_dataset16-13-1-APOE_dti_64Dirs-(E13).nii.gz,28.70276162,29.88197244,0.028844176,FALSE
701,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_11_4_1_1_20180409_143444\7,28.69159371,35.6056772,0.02224947,FALSE
715,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_8_3_1_1_20180503_131614\10,28.67815281,35.69715412,0.034712896,FALSE
12,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181105_081312_AE0617_118_w09_181105_1_1\12,28.66361896,19.22673376,0.035392156,FALSE
755,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse127DWI.nii.gz,28.54967952,25.92542645,0.038564682,FALSE
13,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181106_081408_AE0617_119_w09_181106_1_1\12,28.4866363,20.95549111,0.031384931,FALSE
16,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181107_134015_AE0617_21_w10_181107_1_1\15,28.48284711,19.10450684,0.022581907,FALSE
751,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse123DWI.nii.gz,28.47625698,27.54071868,0.072835918,FALSE
679,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C260722_C260722_14714002_6.0.1\20220726_133151_C260722_C260722_1_1\9,28.47390171,24.56839644,0.028527195,FALSE
22,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_111220_AE0617_24_6month_190408_1_1\16,28.45778405,20.66540859,0.038360742,FALSE
25,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_134241_AE0617_126_6month_190409_1_1\12,28.44186789,20.48488382,0.030738398,FALSE
469,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N002\ses-1\dwi\sub-N002_ses-1_dwi.nii.gz,28.4326542,36.26662368,0.062704819,FALSE
476,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N010\ses-1\dwi\sub-N010_ses-1_dwi.nii.gz,28.42509794,28.91392329,0.056987884,FALSE
716,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_9_3_1_1_20180725_123651\7,28.41044505,35.21386214,0.026855971,FALSE
672,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C250722_C250722_14681224_6.0.1\20220725_144251_C250722_C250722_1_1\9,28.39416217,21.5858804,0.039156872,FALSE
256,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_18\brinton_PV_dataset12-25-1-dti_64Dirs_B_3000-(E25).nii.gz,28.38632059,32.24114416,0.033699711,FALSE
705,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_22_3_1_1_20180607_133621\7,28.38279237,35.39772138,0.021037486,FALSE
243,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_14\brinton_PV_dataset02-11-1-dti_64Dirs_B_2000-(E11).nii.gz,28.38141345,29.43599983,0.065870204,FALSE
602,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B250722_B250722_14681107_6.0.1\20220725_124630_B250722_B250722_1_1\9,28.37858308,24.84187952,0.027774639,FALSE
269,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_8\20220514_175229_apoemouse_P3_AT7965_2_33-06-1-uaDtiEpi_3000-(E6).nii.gz,28.34595082,34.894569,0.047487898,FALSE
609,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B260722_B260722_14713875_6.0.1\20220726_112158_B260722_B260722_1_1\9,28.33031852,26.66297513,0.026405822,FALSE
704,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_T1_22_2_1_1_20180607_124026\8,28.28910274,34.89155233,0.019794625,FALSE
505,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A190722_A190722_14583146_6.0.1\20220719_092234_A190722_A190722_1_1\9,28.25412434,23.63447903,0.035140841,FALSE
8,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_143622_AE0617_121_w08_181029_1_1\12,28.24688829,20.41258341,0.054112679,FALSE
752,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse124DWI.nii.gz,28.22607137,23.79152107,0.075275302,FALSE
630,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B290722_B290722_14844861_6.0.1\20220729_113411_B290722_B290722_1_1\9,28.18177027,24.30496583,0.037422079,FALSE
253,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_17\brinton_PV_dataset11-09-1-dti_64Dirs_B_3000-(E9).nii.gz,28.14866762,32.74990572,0.03891146,FALSE
487,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N022\ses-1\dwi\sub-N022_ses-1_dwi.nii.gz,28.08746886,35.76038161,0.067896639,FALSE
6,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_082032_AE0617_118_w08_181029_1_1\13,28.08459972,20.24689195,0.033503374,FALSE
561,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A290722_A290722_14812280_6.0.1\20220729_085531_A290722_A290722_1_1\9,28.08076084,18.58665025,0.030643609,FALSE
526,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A220722_A220722_14648222_6.0.1\20220722_090124_A220722_A220722_1_1\9,28.03880878,24.85056124,0.026495911,FALSE
263,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_20\brinton_PV_dataset18-14-1-APOE_dti_64Dirs-(E14).nii.gz,28.03054333,31.97313211,0.032827164,FALSE
713,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_5_1_1_20180920_145915\7,28.03010249,33.52696974,0.024621164,FALSE
714,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_8_1_1_2_20180503_101708\7,28.01364786,35.49879049,0.022099267,FALSE
512,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A200722_A200722_14583605_6.0.1\20220720_091506_A200722_A200722_1_1\9,27.99592715,19.22235626,0.03352887,FALSE
250,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_16\brinton_PV_dataset06-14-1-APOE_dti_64Dirs-(E14).nii.gz,27.98814377,32.99031357,0.049673513,FALSE
753,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse125DWI.nii.gz,27.97104801,25.39662558,0.064330569,FALSE
20,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190405_081637_AE0617_123_6month_190405_1_1\12,27.97029184,19.42016943,0.029455938,FALSE
719,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\surfacecoil\GV_T3_13_3_1_1_20190806_124154\7,27.96527409,33.47869,0.039343834,FALSE
533,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A250722_A250722_14680990_6.0.1\20220725_104854_A250722_A250722_1_1\9,27.89265963,23.36887164,0.030880185,FALSE
568,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B180722_B180722_14582803_6.0.1\20220718_112259_B180722_B180722_1_1\9,27.85923251,24.46657079,0.0292544,FALSE
21,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190408_081928_AE0617_20_6month_190408_1_1\17,27.84019745,19.56644484,0.025840312,FALSE
901,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse72DWI.nii.gz,27.79951424,12.89873371,0.070206632,FALSE
7,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181029_114532_AE0617_119_w08_181029_1_1\12,27.760648,20.30814794,0.085091021,FALSE
1016,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-31\ses-01\dwi\sub-31_ses-01_acq-2_dwi.nii.gz,27.73511919,28.33838977,0.043334203,FALSE
693,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat6_Selim\C280722_C280722_14812062_6.0.1\20220728_131918_C280722_C280722_1_1\9,27.73407203,19.95784927,0.029968727,FALSE
992,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-23\ses-01\dwi\sub-23_ses-01_acq-2_dwi.nii.gz,27.69127322,27.77427913,0.042524727,FALSE
977,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-17\ses-01\dwi\sub-17_ses-01_acq-2_dwi.nii.gz,27.67561373,27.78932283,0.044531285,FALSE
24,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20190409_105745_AE0617_125_6month_190409_1_1\12,27.64121335,19.78019826,0.083548662,FALSE
913,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse84DWI.nii.gz,27.62501514,13.69406357,0.050616842,FALSE
540,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A260722_A260722_14713758_6.0.1\20220726_092255_A260722_A260722_1_1\9,27.62219253,20.66315942,0.039861062,FALSE
910,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse81DWI.nii.gz,27.58402929,14.22625234,0.051774771,FALSE
10,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Ramos-Cabrer\RamosCabrer_5\20181030_105840_AE0617_27_w09_181030_1_1\13,27.56564682,21.20765804,0.148043043,FALSE
1022,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-33\ses-01\dwi\sub-33_ses-01_acq-2_dwi.nii.gz,27.54346731,27.70276786,0.032609938,FALSE
589,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat3_Selim\B210722_B210722_14615476_6.0.1\20220721_114454_B210722_B210722_1_1\9,27.52272196,29.98669263,0.03872589,FALSE
554,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat2_Selim\A280722_A280722_14779294_6.0.1\20220728_092059_A280722_A280722_1_1\9,27.52143448,22.22940646,0.041067095,FALSE
1037,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-38\ses-01\dwi\sub-38_ses-01_acq-2_dwi.nii.gz,27.50750986,26.9913977,0.03616639,FALSE
623,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat4_Selim\B280722_B280722_14779411_6.0.1\20220728_112513_B280722_B280722_1_1\9,27.49495378,19.6732064,0.044937195,FALSE
1017,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-31\ses-02\dwi\sub-31_ses-02_acq-1_dwi.nii.gz,27.48444523,29.18327777,0.029533123,FALSE
995,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-24\ses-01\dwi\sub-24_ses-01_acq-2_dwi.nii.gz,27.4625875,26.14772168,0.036078262,FALSE
498,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat1_Selim\A180722_A180722_14582686_6.0.1\20220718_092345_A180722_A180722_1_1\9,27.45182686,18.6187822,0.029678633,FALSE
824,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse191DWI.nii.gz,27.43112149,11.56257465,0.054002968,FALSE
900,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse71DWI.nii.gz,27.41381921,14.43621652,0.047970413,FALSE
257,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_19\brinton_PV_dataset16-10-1-APOE_dti_64Dirs-(E10).nii.gz,27.3937602,30.04456023,0.03183372,FALSE
237,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_12\20220813_192211_apoemouse_P3_VR4954_2_100-05-1-uaDtiEpi_1000-(E5).nii.gz,27.38613498,36.6493563,0.060222905,FALSE
658,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C210722_C210722_14615599_6.0.1\20220721_133832_C210722_C210722_1_1\9,27.37728142,20.08013658,0.04195392,FALSE
798,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse168DWI.nii.gz,27.34730954,15.63078632,0.056765814,FALSE
1076,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-51\ses-01\dwi\sub-51_ses-01_acq-2_dwi.nii.gz,27.34326973,27.74461994,0.033032319,FALSE
637,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C180722_C180722_14582912_6.0.1\20220718_131545_C180722_C180722_1_1\9,27.32285009,20.42667572,0.033313704,FALSE
998,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-25\ses-01\dwi\sub-25_ses-01_acq-2_dwi.nii.gz,27.31150654,28.38799136,0.039228268,FALSE
996,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-24\ses-02\dwi\sub-24_ses-02_acq-1_dwi.nii.gz,27.30124046,29.14139999,0.037372059,FALSE
837,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse203DWI.nii.gz,27.28894304,15.79136986,0.095072723,TRUE
1070,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-49\ses-01\dwi\sub-49_ses-01_acq-2_dwi.nii.gz,27.28479429,27.14351175,0.030714984,FALSE
1079,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-52\ses-01\dwi\sub-52_ses-01_acq-2_dwi.nii.gz,27.27470817,27.54142966,0.032949808,FALSE
730,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse100DWI.nii.gz,27.26348271,24.37798771,0.064575121,FALSE
712,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_4_1_1_20180920_140835\7,27.26103068,34.289118,0.022769152,FALSE
709,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Aswendt\raw_data\cryocoil\SP_V1_11_1_1_1_20180920_100903\7,27.25856062,32.77138682,0.018096664,FALSE
228,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\Boehm_Sturm_Reinfarkte\20210901_084220_20210901CH_Exp7_009990_1_1\3,27.24292558,26.66710375,0.013598878,FALSE
1049,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-42\ses-01\dwi\sub-42_ses-01_acq-2_dwi.nii.gz,27.23793928,24.02293532,0.038301623,FALSE
1015,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-31\ses-01\dwi\sub-31_ses-01_acq-1_dwi.nii.gz,27.23032925,28.45255835,0.035003469,FALSE
993,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-23\ses-02\dwi\sub-23_ses-02_acq-1_dwi.nii.gz,27.22642469,28.69378858,0.027893097,FALSE
862,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse35DWI.nii.gz,27.21289444,11.89819045,0.049868457,FALSE
197,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\BoehmSturm_Zfp_2\Charite_Zfp_2\20170726_085856_20170726CH_Exp6_ZFPtm1a_M22_1_1\3,27.20997421,26.90532586,0.028409977,FALSE
907,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse79DWI.nii.gz,27.19754709,10.35558567,0.032730038,TRUE
1067,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-48\ses-01\dwi\sub-48_ses-01_acq-2_dwi.nii.gz,27.19506859,27.25222186,0.03636107,FALSE
194,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Boehm-Sturm\BoehmSturm_Zfp_1\Charite_Zfp_1\20170724_120126_20170724CH_Exp6_ZFPtm1a_M11_1_1\3,27.19121371,29.86890595,0.016191489,FALSE
1019,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-32\ses-01\dwi\sub-32_ses-01_acq-2_dwi.nii.gz,27.18540407,27.38031465,0.033873539,FALSE
1001,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-26\ses-01\dwi\sub-26_ses-01_acq-2_dwi.nii.gz,27.18462704,28.34564785,0.040797804,FALSE
978,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-17\ses-02\dwi\sub-17_ses-02_acq-1_dwi.nii.gz,27.18065197,27.42270303,0.029278641,FALSE
861,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse34DWI.nii.gz,27.17934049,13.29540658,0.064427104,FALSE
911,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse82DWI.nii.gz,27.16758115,12.63445976,0.059446433,FALSE
848,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse21DWI.nii.gz,27.16464392,7.533082536,0.088181007,TRUE
820,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse188DWI.nii.gz,27.16180845,13.40936568,0.052200188,FALSE
470,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\MunozMoreno\sub-N004\ses-1\dwi\sub-N004_ses-1_dwi.nii.gz,27.16127806,35.71398718,0.059162916,FALSE
905,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse77DWI.nii.gz,27.14814013,13.38952409,0.06954587,FALSE
991,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-23\ses-01\dwi\sub-23_ses-01_acq-1_dwi.nii.gz,27.13365079,28.20352557,0.037902248,FALSE
1046,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-41\ses-01\dwi\sub-41_ses-01_acq-2_dwi.nii.gz,27.1089636,26.45250684,0.035495781,FALSE
868,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse40DWI.nii.gz,27.09277308,18.4115118,0.051838285,FALSE
791,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse161DWI.nii.gz,27.08549522,22.82392869,0.039803745,FALSE
801,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse170DWI.nii.gz,27.07351851,15.96398111,0.063846087,FALSE
895,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse67DWI.nii.gz,27.06274018,13.07203008,0.086827839,FALSE
1052,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-43\ses-01\dwi\sub-43_ses-01_acq-2_dwi.nii.gz,27.06243096,21.63125596,0.035945654,FALSE
244,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Brinton\sub_14\brinton_PV_dataset02-12-1-dti_64Dirs_B_3000-(E12).nii.gz,27.05233521,29.72021903,0.039644605,FALSE
821,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse189DWI.nii.gz,27.04747228,10.89504364,0.032062201,FALSE
909,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse80DWI.nii.gz,27.04440338,16.20111898,0.064568075,FALSE
865,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse38DWI.nii.gz,27.04224508,10.04377781,0.069723799,FALSE
1071,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-49\ses-02\dwi\sub-49_ses-02_acq-1_dwi.nii.gz,27.02631392,27.59672716,0.036510079,FALSE
789,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse15DWI.nii.gz,27.01211805,9.786864014,0.092654764,FALSE
813,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse181DWI.nii.gz,27.00342194,14.25347261,0.022736878,FALSE
893,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse65DWI.nii.gz,26.99952259,10.86528439,0.069098277,FALSE
904,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse76DWI.nii.gz,26.99519077,13.59571642,0.073067742,FALSE
906,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse78DWI.nii.gz,26.98683813,14.20138511,0.060284109,TRUE
823,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\VanLeeuwen\mouse190DWI.nii.gz,26.98617181,11.6124906,0.045854617,FALSE
1094,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-57\ses-01\dwi\sub-57_ses-01_acq-2_dwi.nii.gz,26.98131908,26.6319219,0.032403076,FALSE
1047,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Franx_permuted\data\sub-41\ses-02\dwi\sub-41_ses-02_acq-1_dwi.nii.gz,26.98039895,27.6725922,0.037564334,FALSE
651,C:\Users\aswen\Documents\Data\2023_Kalantari_AIDAqc\inputs\mri\Selim\Rat\rat5_Selim\C200722_C200722_14583857_6.0.1\20220720_130925_C200722_C200722_1_1\9,26.97805672,25.75960087,0.044464617,FALSE
